LOG CRIADO EM: 8/10/2014 22:6:15
ENVIANDO PROGRAMAÇÃO:
02FE012032FFFF203200000000FFFFFFFB7F03FB --><-- ACK
02FF012033FFFF203300000000FFFFFFFB7F03FA --><-- ACK
0200012034FFFF203400000000FFFFFFFB7F0305 --><-- ACK
0201012035FFFF203500000000FFFFFFFB7F0304 --><-- ACK
0202012036FFFF203600000000FFFFFFFB7F0307 --><-- ACK
0203012037FFFF203700000000FFFFFFFB7F0306 --><-- ACK
0204012038FFFF203800000000FFFFFFFB7F0301 --><-- ACK
0205012039FFFF203900000000FFFFFFFB7F0300 --><-- ACK
0206012040FFFF204000000000FFFFFFFB7F0303 --><-- ACK
0207012041FFFF204100000000FFFFFFFB7F0302 --><-- ACK
0208012042FFFF204200000000FFFFFFFB7F030D --><-- ACK
0209012043FFFF204300000000FFFFFFFB7F030C --><-- ACK
020A012044FFFF204400000000FFFFFFFB7F030F --><-- ACK
020B012045FFFF204500000000FFFFFFFB7F030E --><-- ACK
020C012046FFFF204600000000FFFFFFFB7F0309 --><-- ACK
020D012047FFFF204700000000FFFFFFFB7F0308 --><-- ACK
020E012048FFFF204800000000FFFFFFFB7F030B --><-- ACK
020F012049FFFF204900000000FFFFFFFB7F030A --><-- ACK
0210012050FFFF205000000000FFFFFFFB7F0315 --><-- ACK
0211012051FFFF205100000000FFFFFFFB7F0314 --><-- ACK
0212012052FFFF205200000000FFFFFFFB7F0317 --><-- ACK
0213012053FFFF205300000000FFFFFFFB7F0316 --><-- ACK
0214012054FFFF205400000000FFFFFFFB7F0311 --><-- ACK
0215012055FFFF205500000000FFFFFFFB7F0310 --><-- ACK
0216012056FFFF205600000000FFFFFFFB7F0313 --><-- ACK
0217012057FFFF205700000000FFFFFFFB7F0312 --><-- ACK
0218012058FFFF205800000000FFFFFFFB7F031D --><-- ACK
0219012059FFFF205900000000FFFFFFFB7F031C --><-- ACK
021A012060FFFF206000000000FFFFFFFB7F031F --><-- ACK
021B012061FFFF206100000000FFFFFFFB7F031E --><-- ACK
021C012062FFFF206200000000FFFFFFFB7F0319 --><-- ACK
021D012063FFFF206300000000FFFFFFFB7F0318 --><-- ACK
021E012064FFFF206400000000FFFFFFFB7F031B --><-- ACK
021F012065FFFF206500000000FFFFFFFB7F031A --><-- ACK
0220012066FFFF206600000000FFFFFFFB7F0325 --><-- ACK
0221012067FFFF206700000000FFFFFFFB7F0324 --><-- ACK
0222012068FFFF206800000000FFFFFFFB7F0327 --><-- ACK
0223012069FFFF206900000000FFFFFFFB7F0326 --><-- ACK
0224012070FFFF207000000000FFFFFFFB7F0321 --><-- ACK
0225012071FFFF207100000000FFFFFFFB7F0320 --><-- ACK
0226012072FFFF207200000000FFFFFFFB7F0323 --><-- ACK
0227012073FFFF207300000000FFFFFFFB7F0322 --><-- ACK
0228012074FFFF207400000000FFFFFFFB7F032D --><-- ACK
0229012075FFFF207500000000FFFFFFFB7F032C --><-- ACK
022A012076FFFF207600000000FFFFFFFB7F032F --><-- ACK
022B012077FFFF207700000000FFFFFFFB7F032E --><-- ACK
022C012078FFFF207800000000FFFFFFFB7F0329 --><-- ACK
022D012079FFFF207900000000FFFFFFFB7F0328 --><-- ACK
022E012080FFFF208000000000FFFFFFFB7F032B --><-- ACK
022F012081FFFF208100000000FFFFFFFB7F032A --><-- ACK
0230012082FFFF208200000000FFFFFFFB7F0335 --><-- ACK
0231012083FFFF208300000000FFFFFFFB7F0334 --><-- ACK
0232012084FFFF208400000000FFFFFFFB7F0337 --><-- ACK
0233012085FFFF208500000000FFFFFFFB7F0336 --><-- ACK
0234012086FFFF208600000000FFFFFFFB7F0331 --><-- ACK
0235012087FFFF208700000000FFFFFFFB7F0330 --><-- ACK
0236012088FFFF208800000000FFFFFFFB7F0333 --><-- ACK
0237012089FFFF208900000000FFFFFFFB7F0332 --><-- ACK
0238012090FFFF209000000000FFFFFFFB7F033D --><-- ACK
0239012091FFFF209100000000FFFFFFFB7F033C --><-- ACK
023A012092FFFF209200000000FFFFFFFB7F033F --><-- ACK
023B012093FFFF209300000000FFFFFFFB7F033E --><-- ACK
023C012094FFFF209400000000FFFFFFFB7F0339 --><-- ACK
023D012095FFFF209500000000FFFFFFFB7F0338 --><-- ACK
023E012096FFFF209600000000FFFFFFFB7F033B --><-- ACK
023F012097FFFF209700000000FFFFFFFB7F033A --><-- ACK
0240012098FFFF209800000000FFFFFFFB7F0345 --><-- ACK
0241012099FFFF209900000000FFFFFFFB7F0344 --><-- ACK
0242012100FFFF210000000000FFFFFFFB7F0347 --><-- ACK
0243012101FFFF210100000000FFFFFFFB7F0346 --><-- ACK
0244012102FFFF210200000000FFFFFFFB7F0341 --><-- ACK
0245012103FFFF210300000000FFFFFFFB7F0340 --><-- ACK
0246012104FFFF210400000000FFFFFFFB7F0343 --><-- ACK
0247012105FFFF210500000000FFFFFFFB7F0342 --><-- ACK
0248012106FFFF210600000000FFFFFFFB7F034D --><-- ACK
0249012107FFFF210700000000FFFFFFFB7F034C --><-- ACK
024A012108FFFF210800000000FFFFFFFB7F034F --><-- ACK
024B012109FFFF210900000000FFFFFFFB7F034E --><-- ACK
024C012110FFFF211000000000FFFFFFFB7F0349 --><-- ACK
024D012111FFFF211100000000FFFFFFFB7F0348 --><-- ACK
024E012112FFFF211200000000FFFFFFFB7F034B --><-- ACK
024F012113FFFF211300000000FFFFFFFB7F034A --><-- ACK
0250012114FFFF211400000000FFFFFFFB7F0355 --><-- ACK
0251012115FFFF211500000000FFFFFFFB7F0354 --><-- ACK
0252012116FFFF211600000000FFFFFFFB7F0357 --><-- ACK
0253012117FFFF211700000000FFFFFFFB7F0356 --><-- ACK
0254012118FFFF211800000000FFFFFFFB7F0351 --><-- ACK
0255012119FFFF211900000000FFFFFFFB7F0350 --><-- ACK
0256012120FFFF212000000000FFFFFFFB7F0353 --><-- ACK
0257012121FFFF212100000000FFFFFFFB7F0352 --><-- ACK
0258012122FFFF212200000000FFFFFFFB7F035D --><-- ACK
0259012123FFFF212300000000FFFFFFFB7F035C --><-- ACK
025A012124FFFF212400000000FFFFFFFB7F035F --><-- ACK
025B012125FFFF212500000000FFFFFFFB7F035E --><-- ACK
025C012126FFFF212600000000FFFFFFFB7F0359 --><-- ACK
025D012127FFFF212700000000FFFFFFFB7F0358 --><-- ACK
025E012128FFFF212800000000FFFFFFFB7F035B --><-- ACK
025F012129FFFF212900000000FFFFFFFB7F035A --><-- ACK
0260012130FFFF213000000000FFFFFFFB7F0365 --><-- ACK
0261012131FFFF213100000000FFFFFFFB7F0364 --><-- ACK
0262012132FFFF213200000000FFFFFFFB7F0367 --><-- ACK
0263012133FFFF213300000000FFFFFFFB7F0366 --><-- ACK
0264012134FFFF213400000000FFFFFFFB7F0361 --><-- ACK
0265012135FFFF213500000000FFFFFFFB7F0360 --><-- ACK
0266012136FFFF213600000000FFFFFFFB7F0363 --><-- ACK
0267012137FFFF213700000000FFFFFFFB7F0362 --><-- ACK
0268012138FFFF213800000000FFFFFFFB7F036D --><-- ACK
0269012139FFFF213900000000FFFFFFFB7F036C --><-- ACK
026A012140FFFF214000000000FFFFFFFB7F036F --><-- ACK
026B012141FFFF214100000000FFFFFFFB7F036E --><-- ACK
026C012142FFFF214200000000FFFFFFFB7F0369 --><-- ACK
026D012143FFFF214300000000FFFFFFFB7F0368 --><-- ACK
026E012144FFFF214400000000FFFFFFFB7F036B --><-- ACK
026F012145FFFF214500000000FFFFFFFB7F036A --><-- ACK
0270012146FFFF214600000000FFFFFFFB7F0375 --><-- ACK
0271012147FFFF214700000000FFFFFFFB7F0374 --><-- ACK
0272012148FFFF214800000000FFFFFFFB7F0377 --><-- ACK
0273012149FFFF214900000000FFFFFFFB7F0376 --><-- ACK
0274012150FFFF215000000000FFFFFFFB7F0371 --><-- ACK
0275012151FFFF215100000000FFFFFFFB7F0370 --><-- ACK
0276012152FFFF215200000000FFFFFFFB7F0373 --><-- ACK
0277012153FFFF215300000000FFFFFFFB7F0372 --><-- ACK
0278012154FFFF215400000000FFFFFFFB7F037D --><-- ACK
0279012155FFFF215500000000FFFFFFFB7F037C --><-- ACK
027A012156FFFF215600000000FFFFFFFB7F037F --><-- ACK
027B012157FFFF215700000000FFFFFFFB7F037E --><-- ACK
027C012158FFFF215800000000FFFFFFFB7F0379 --><-- ACK
027D012159FFFF215900000000FFFFFFFB7F0378 --><-- ACK
027E012160FFFF216000000000FFFFFFFB7F037B --><-- ACK
027F012161FFFF216100000000FFFFFFFB7F037A --><-- ACK
0280012162FFFF216200000000FFFFFFFB7F0385 --><-- ACK
0281012163FFFF216300000000FFFFFFFB7F0384 --><-- ACK
0282012164FFFF216400000000FFFFFFFB7F0387 --><-- ACK
0283012165FFFF216500000000FFFFFFFB7F0386 --><-- ACK
0284012166FFFF216600000000FFFFFFFB7F0381 --><-- ACK
0285012167FFFF216700000000FFFFFFFB7F0380 --><-- ACK
0286012168FFFF216800000000FFFFFFFB7F0383 --><-- ACK
0287012169FFFF216900000000FFFFFFFB7F0382 --><-- ACK
0288012170FFFF217000000000FFFFFFFB7F038D --><-- ACK
0289012171FFFF217100000000FFFFFFFB7F038C --><-- ACK
028A012172FFFF217200000000FFFFFFFB7F038F --><-- ACK
028B012173FFFF217300000000FFFFFFFB7F038E --><-- ACK
028C012174FFFF217400000000FFFFFFFB7F0389 --><-- ACK
028D012175FFFF217500000000FFFFFFFB7F0388 --><-- ACK
028E012176FFFF217600000000FFFFFFFB7F038B --><-- ACK
028F012177FFFF217700000000FFFFFFFB7F038A --><-- ACK
0290012178FFFF217800000000FFFFFFFB7F0395 --><-- ACK
0291012179FFFF217900000000FFFFFFFB7F0394 --><-- ACK
0292012180FFFF218000000000FFFFFFFB7F0397 --><-- ACK
0293012181FFFF218100000000FFFFFFFB7F0396 --><-- ACK
0294012182FFFF218200000000FFFFFFFB7F0391 --><-- ACK
0295012183FFFF218300000000FFFFFFFB7F0390 --><-- ACK
0296012184FFFF218400000000FFFFFFFB7F0393 --><-- ACK
0297012185FFFF218500000000FFFFFFFB7F0392 --><-- ACK
0298012186FFFF218600000000FFFFFFFB7F039D --><-- ACK
0299012187FFFF218700000000FFFFFFFB7F039C --><-- ACK
029A012188FFFF218800000000FFFFFFFB7F039F --><-- ACK
029B012189FFFF218900000000FFFFFFFB7F039E --><-- ACK
029C012190FFFF219000000000FFFFFFFB7F0399 --><-- ACK
029D012191FFFF219100000000FFFFFFFB7F0398 --><-- ACK
029E012192FFFF219200000000FFFFFFFB7F039B --><-- ACK
029F012193FFFF219300000000FFFFFFFB7F039A --><-- ACK
02A0012194FFFF219400000000FFFFFFFB7F03A5 --><-- ACK
02A1012195FFFF219500000000FFFFFFFB7F03A4 --><-- ACK
02A2012196FFFF219600000000FFFFFFFB7F03A7 --><-- ACK
02A3012197FFFF219700000000FFFFFFFB7F03A6 --><-- ACK
02A4012198FFFF219800000000FFFFFFFB7F03A1 --><-- ACK
02A5012199FFFF219900000000FFFFFFFB7F03A0 --><-- ACK
02A6012200FFFF220000000000FFFFFFFB7F03A3 --><-- ACK
02A7012201FFFF220100000000FFFFFFFB7F03A2 --><-- ACK
02A8012202FFFF220200000000FFFFFFFB7F03AD --><-- ACK
02A9012203FFFF220300000000FFFFFFFB7F03AC --><-- ACK
02AA012204FFFF220400000000FFFFFFFB7F03AF --><-- ACK
02AB012205FFFF220500000000FFFFFFFB7F03AE --><-- ACK
02AC012206FFFF220600000000FFFFFFFB7F03A9 --><-- ACK
02AD012207FFFF220700000000FFFFFFFB7F03A8 --><-- ACK
02AE012208FFFF220800000000FFFFFFFB7F03AB --><-- ACK
02AF012209FFFF220900000000FFFFFFFB7F03AA --><-- ACK
02B0012210FFFF221000000000FFFFFFFB7F03B5 --><-- ACK
02B1012211FFFF221100000000FFFFFFFB7F03B4 --><-- ACK
02B2012212FFFF221200000000FFFFFFFB7F03B7 --><-- ACK
02B3012213FFFF221300000000FFFFFFFB7F03B6 --><-- ACK
02B4012214FFFF221400000000FFFFFFFB7F03B1 --><-- ACK
02B5012215FFFF221500000000FFFFFFFB7F03B0 --><-- ACK
02B6012216FFFF221600000000FFFFFFFB7F03B3 --><-- ACK
02B7012217FFFF221700000000FFFFFFFB7F03B2 --><-- ACK
02B8012218FFFF221800000000FFFFFFFB7F03BD --><-- ACK
02B9012219FFFF221900000000FFFFFFFB7F03BC --><-- ACK
02BA012220FFFF222000000000FFFFFFFB7F03BF --><-- ACK
02BB012221FFFF222100000000FFFFFFFB7F03BE --><-- ACK
02BC012222FFFF222200000000FFFFFFFB7F03B9 --><-- ACK
02BD012223FFFF222300000000FFFFFFFB7F03B8 --><-- ACK
02BE012224FFFF222400000000FFFFFFFB7F03BB --><-- ACK
02BF012225FFFF222500000000FFFFFFFB7F03BA --><-- ACK
02C0012226FFFF222600000000FFFFFFFB7F03C5 --><-- ACK
02C1012227FFFF222700000000FFFFFFFB7F03C4 --><-- ACK
02C2012228FFFF222800000000FFFFFFFB7F03C7 --><-- ACK
02C3012229FFFF222900000000FFFFFFFB7F03C6 --><-- ACK
02C4012230FFFF223000000000FFFFFFFB7F03C1 --><-- ACK
02C5012231FFFF223100000000FFFFFFFB7F03C0 --><-- ACK
02C6012232FFFF223200000000FFFFFFFB7F03C3 --><-- ACK
02C7012233FFFF223300000000FFFFFFFB7F03C2 --><-- ACK
02C8012234FFFF223400000000FFFFFFFB7F03CD --><-- ACK
02C9012235FFFF223500000000FFFFFFFB7F03CC --><-- ACK
02CA012236FFFF223600000000FFFFFFFB7F03CF --><-- ACK
02CB012237FFFF223700000000FFFFFFFB7F03CE --><-- ACK
02CC012238FFFF223800000000FFFFFFFB7F03C9 --><-- ACK
02CD012239FFFF223900000000FFFFFFFB7F03C8 --><-- ACK
02CE012240FFFF224000000000FFFFFFFB7F03CB --><-- ACK
02CF012241FFFF224100000000FFFFFFFB7F03CA --><-- ACK
02D0012242FFFF224200000000FFFFFFFB7F03D5 --><-- ACK
02D1012243FFFF224300000000FFFFFFFB7F03D4 --><-- ACK
02D2012244FFFF224400000000FFFFFFFB7F03D7 --><-- ACK
02D3012245FFFF224500000000FFFFFFFB7F03D6 --><-- ACK
02D4012246FFFF224600000000FFFFFFFB7F03D1 --><-- ACK
02D5012247FFFF224700000000FFFFFFFB7F03D0 --><-- ACK
02D6012248FFFF224800000000FFFFFFFB7F03D3 --><-- ACK
02D7012249FFFF224900000000FFFFFFFB7F03D2 --><-- ACK
02D8012250FFFF225000000000FFFFFFFB7F03DD --><-- ACK
02D9012251FFFF225100000000FFFFFFFB7F03DC --><-- ACK
02DA012252FFFF225200000000FFFFFFFB7F03DF --><-- ACK
02DB012253FFFF225300000000FFFFFFFB7F03DE --><-- ACK
02DC012254FFFF225400000000FFFFFFFB7F03D9 --><-- ACK
02DD012255FFFF225500000000FFFFFFFB7F03D8 --><-- ACK
02DE012256FFFF225600000000FFFFFFFB7F03DB --><-- ACK
02DF012257FFFF225700000000FFFFFFFB7F03DA --><-- ACK
02E0012258FFFF225800000000FFFFFFFB7F03E5 --><-- ACK
02E1012259FFFF225900000000FFFFFFFB7F03E4 --><-- ACK
02E2012260FFFF226000000000FFFFFFFB7F03E7 --><-- ACK
02E3012261FFFF226100000000FFFFFFFB7F03E6 --><-- ACK
02E4012262FFFF226200000000FFFFFFFB7F03E1 --><-- ACK
02E5012263FFFF226300000000FFFFFFFB7F03E0 --><-- ACK
02E6012264FFFF226400000000FFFFFFFB7F03E3 --><-- ACK
02E7012265FFFF226500000000FFFFFFFB7F03E2 --><-- ACK
02E8012266FFFF226600000000FFFFFFFB7F03ED --><-- ACK
02E9012267FFFF226700000000FFFFFFFB7F03EC --><-- ACK
02EA012268FFFF226800000000FFFFFFFB7F03EF --><-- ACK
02EB012269FFFF226900000000FFFFFFFB7F03EE --><-- ACK
02EC012270FFFF227000000000FFFFFFFB7F03E9 --><-- ACK
02ED012271FFFF227100000000FFFFFFFB7F03E8 --><-- ACK
02EE012272FFFF227200000000FFFFFFFB7F03EB --><-- ACK
02EF012273FFFF227300000000FFFFFFFB7F03EA --><-- ACK
02F0012274FFFF227400000000FFFFFFFB7F03F5 --><-- ACK
02F1012275FFFF227500000000FFFFFFFB7F03F4 --><-- ACK
02F2012276FFFF227600000000FFFFFFFB7F03F7 --><-- ACK
02F3012277FFFF227700000000FFFFFFFB7F03F6 --><-- ACK
02F4012278FFFF227800000000FFFFFFFB7F03F1 --><-- ACK
02F5012279FFFF227900000000FFFFFFFB7F03F0 --><-- ACK
02F6012280FFFF228000000000FFFFFFFB7F03F3 --><-- ACK
02F7012281FFFF228100000000FFFFFFFB7F03F2 --><-- ACK
02F8012282FFFF228200000000FFFFFFFB7F03FD --><-- ACK
02F9012283FFFF228300000000FFFFFFFB7F03FC --><-- ACK
02FA012284FFFF228400000000FFFFFFFB7F03FF --><-- ACK
02FB012285FFFF228500000000FFFFFFFB7F03FE --><-- ACK
02FC012286FFFF228600000000FFFFFFFB7F03F9 --><-- ACK
02FD012287FFFF228700000000FFFFFFFB7F03F8 --><-- ACK
02FE012288FFFF228800000000FFFFFFFB7F03FB --><-- ACK
02FF012289FFFF228900000000FFFFFFFB7F03FA --><-- ACK
0200012290FFFF229000000000FFFFFFFB7F0305 --><-- ACK
0201012291FFFF229100000000FFFFFFFB7F0304 --><-- ACK
0202012292FFFF229200000000FFFFFFFB7F0307 --><-- ACK
0203012293FFFF229300000000FFFFFFFB7F0306 --><-- ACK
0204012294FFFF229400000000FFFFFFFB7F0301 --><-- ACK
0205012295FFFF229500000000FFFFFFFB7F0300 --><-- ACK
0206012296FFFF229600000000FFFFFFFB7F0303 --><-- ACK
0207012297FFFF229700000000FFFFFFFB7F0302 --><-- ACK
0208012298FFFF229800000000FFFFFFFB7F030D --><-- ACK
0209012299FFFF229900000000FFFFFFFB7F030C --><-- ACK
020A012300FFFF230000000000FFFFFFFB7F030F --><-- ACK
020B012301FFFF230100000000FFFFFFFB7F030E --><-- ACK
020C012302FFFF230200000000FFFFFFFB7F0309 --><-- ACK
020D012303FFFF230300000000FFFFFFFB7F0308 --><-- ACK
020E012304FFFF230400000000FFFFFFFB7F030B --><-- ACK
020F012305FFFF230500000000FFFFFFFB7F030A --><-- ACK
0210012306FFFF230600000000FFFFFFFB7F0315 --><-- ACK
0211012307FFFF230700000000FFFFFFFB7F0314 --><-- ACK
0212012308FFFF230800000000FFFFFFFB7F0317 --><-- ACK
0213012309FFFF230900000000FFFFFFFB7F0316 --><-- ACK
0214012310FFFF231000000000FFFFFFFB7F0311 --><-- ACK
0215012311FFFF231100000000FFFFFFFB7F0310 --><-- ACK
0216012312FFFF231200000000FFFFFFFB7F0313 --><-- ACK
0217012313FFFF231300000000FFFFFFFB7F0312 --><-- ACK
0218012314FFFF231400000000FFFFFFFB7F031D --><-- ACK
0219012315FFFF231500000000FFFFFFFB7F031C --><-- ACK
021A012316FFFF231600000000FFFFFFFB7F031F --><-- ACK
021B012317FFFF231700000000FFFFFFFB7F031E --><-- ACK
021C012318FFFF231800000000FFFFFFFB7F0319 --><-- ACK
021D012319FFFF231900000000FFFFFFFB7F0318 --><-- ACK
021E012320FFFF232000000000FFFFFFFB7F031B --><-- ACK
021F012321FFFF232100000000FFFFFFFB7F031A --><-- ACK
0220012322FFFF232200000000FFFFFFFB7F0325 --><-- ACK
0221012323FFFF232300000000FFFFFFFB7F0324 --><-- ACK
0222012324FFFF232400000000FFFFFFFB7F0327 --><-- ACK
0223012325FFFF232500000000FFFFFFFB7F0326 --><-- ACK
0224012326FFFF232600000000FFFFFFFB7F0321 --><-- ACK
0225012327FFFF232700000000FFFFFFFB7F0320 --><-- ACK
0226012328FFFF232800000000FFFFFFFB7F0323 --><-- ACK
0227012329FFFF232900000000FFFFFFFB7F0322 --><-- ACK
0228012330FFFF233000000000FFFFFFFB7F032D --><-- ACK
0229012331FFFF233100000000FFFFFFFB7F032C --><-- ACK
022A012332FFFF233200000000FFFFFFFB7F032F --><-- ACK
022B012333FFFF233300000000FFFFFFFB7F032E --><-- ACK
022C012334FFFF233400000000FFFFFFFB7F0329 --><-- ACK
022D012335FFFF233500000000FFFFFFFB7F0328 --><-- ACK
022E012336FFFF233600000000FFFFFFFB7F032B --><-- ACK
022F012337FFFF233700000000FFFFFFFB7F032A --><-- ACK
0230012338FFFF233800000000FFFFFFFB7F0335 --><-- ACK
0231012339FFFF233900000000FFFFFFFB7F0334 --><-- ACK
0232012340FFFF234000000000FFFFFFFB7F0337 --><-- ACK
0233012341FFFF234100000000FFFFFFFB7F0336 --><-- ACK
0234012342FFFF234200000000FFFFFFFB7F0331 --><-- ACK
0235012343FFFF234300000000FFFFFFFB7F0330 --><-- ACK
0236012344FFFF234400000000FFFFFFFB7F0333 --><-- ACK
0237012345FFFF234500000000FFFFFFFB7F0332 --><-- ACK
0238012346FFFF234600000000FFFFFFFB7F033D --><-- ACK
0239012347FFFF234700000000FFFFFFFB7F033C --><-- ACK
023A012348FFFF234800000000FFFFFFFB7F033F --><-- ACK
023B012349FFFF234900000000FFFFFFFB7F033E --><-- ACK
023C012350FFFF235000000000FFFFFFFB7F0339 --><-- ACK
023D012351FFFF235100000000FFFFFFFB7F0338 --><-- ACK
023E012352FFFF235200000000FFFFFFFB7F033B --><-- ACK
023F012353FFFF235300000000FFFFFFFB7F033A --><-- ACK
0240012354FFFF235400000000FFFFFFFB7F0345 --><-- ACK
0241012355FFFF235500000000FFFFFFFB7F0344 --><-- ACK
0242012356FFFF235600000000FFFFFFFB7F0347 --><-- ACK
0243012357FFFF235700000000FFFFFFFB7F0346 --><-- ACK
0244012358FFFF235800000000FFFFFFFB7F0341 --><-- ACK
0245012359FFFF235900000000FFFFFFFB7F0340 --><-- ACK
0246012360FFFF236000000000FFFFFFFB7F0343 --><-- ACK
0247012361FFFF236100000000FFFFFFFB7F0342 --><-- ACK
0248012362FFFF236200000000FFFFFFFB7F034D --><-- ACK
0249012363FFFF236300000000FFFFFFFB7F034C --><-- ACK
024A012364FFFF236400000000FFFFFFFB7F034F --><-- ACK
024B012365FFFF236500000000FFFFFFFB7F034E --><-- ACK
024C012366FFFF236600000000FFFFFFFB7F0349 --><-- ACK
024D012367FFFF236700000000FFFFFFFB7F0348 --><-- ACK
024E012368FFFF236800000000FFFFFFFB7F034B --><-- ACK
024F012369FFFF236900000000FFFFFFFB7F034A --><-- ACK
0250012370FFFF237000000000FFFFFFFB7F0355 --><-- ACK
0251012371FFFF237100000000FFFFFFFB7F0354 --><-- ACK
0252012372FFFF237200000000FFFFFFFB7F0357 --><-- ACK
0253012373FFFF237300000000FFFFFFFB7F0356 --><-- ACK
0254012374FFFF237400000000FFFFFFFB7F0351 --><-- ACK
0255012375FFFF237500000000FFFFFFFB7F0350 --><-- ACK
0256012376FFFF237600000000FFFFFFFB7F0353 --><-- ACK
0257012377FFFF237700000000FFFFFFFB7F0352 --><-- ACK
0258012378FFFF237800000000FFFFFFFB7F035D --><-- ACK
0259012379FFFF237900000000FFFFFFFB7F035C --><-- ACK
025A012380FFFF238000000000FFFFFFFB7F035F --><-- ACK
025B012381FFFF238100000000FFFFFFFB7F035E --><-- ACK
025C012382FFFF238200000000FFFFFFFB7F0359 --><-- ACK
025D012383FFFF238300000000FFFFFFFB7F0358 --><-- ACK
025E012384FFFF238400000000FFFFFFFB7F035B --><-- ACK
025F012385FFFF238500000000FFFFFFFB7F035A --><-- ACK
0260012386FFFF238600000000FFFFFFFB7F0365 --><-- ACK
0261012387FFFF238700000000FFFFFFFB7F0364 --><-- ACK
0262012388FFFF238800000000FFFFFFFB7F0367 --><-- ACK
0263012389FFFF238900000000FFFFFFFB7F0366 --><-- ACK
0264012390FFFF239000000000FFFFFFFB7F0361 --><-- ACK
0265012391FFFF239100000000FFFFFFFB7F0360 --><-- ACK
0266012392FFFF239200000000FFFFFFFB7F0363 --><-- ACK
0267012393FFFF239300000000FFFFFFFB7F0362 --><-- ACK
0268012394FFFF239400000000FFFFFFFB7F036D --><-- ACK
0269012395FFFF239500000000FFFFFFFB7F036C --><-- ACK
026A012396FFFF239600000000FFFFFFFB7F036F --><-- ACK
026B012397FFFF239700000000FFFFFFFB7F036E --><-- ACK
026C012398FFFF239800000000FFFFFFFB7F0369 --><-- ACK
026D012399FFFF239900000000FFFFFFFB7F0368 --><-- ACK
026E012400FFFF240000000000FFFFFFFB7F036B --><-- ACK
026F012401FFFF240100000000FFFFFFFB7F036A --><-- ACK
0270012402FFFF240200000000FFFFFFFB7F0375 --><-- ACK
0271012403FFFF240300000000FFFFFFFB7F0374 --><-- ACK
0272012404FFFF240400000000FFFFFFFB7F0377 --><-- ACK
0273012405FFFF240500000000FFFFFFFB7F0376 --><-- ACK
0274012406FFFF240600000000FFFFFFFB7F0371 --><-- ACK
0275012407FFFF240700000000FFFFFFFB7F0370 --><-- ACK
0276012408FFFF240800000000FFFFFFFB7F0373 --><-- ACK
0277012409FFFF240900000000FFFFFFFB7F0372 --><-- ACK
0278012410FFFF241000000000FFFFFFFB7F037D --><-- ACK
0279012411FFFF241100000000FFFFFFFB7F037C --><-- ACK
027A012412FFFF241200000000FFFFFFFB7F037F --><-- ACK
027B012413FFFF241300000000FFFFFFFB7F037E --><-- ACK
027C012414FFFF241400000000FFFFFFFB7F0379 --><-- ACK
027D012415FFFF241500000000FFFFFFFB7F0378 --><-- ACK
027E012416FFFF241600000000FFFFFFFB7F037B --><-- ACK
027F012417FFFF241700000000FFFFFFFB7F037A --><-- ACK
0280012418FFFF241800000000FFFFFFFB7F0385 --><-- ACK
0281012419FFFF241900000000FFFFFFFB7F0384 --><-- ACK
0282012420FFFF242000000000FFFFFFFB7F0387 --><-- ACK
0283012421FFFF242100000000FFFFFFFB7F0386 --><-- ACK
0284012422FFFF242200000000FFFFFFFB7F0381 --><-- ACK
0285012423FFFF242300000000FFFFFFFB7F0380 --><-- ACK
0286012424FFFF242400000000FFFFFFFB7F0383 --><-- ACK
0287012425FFFF242500000000FFFFFFFB7F0382 --><-- ACK
0288012426FFFF242600000000FFFFFFFB7F038D --><-- ACK
0289012427FFFF242700000000FFFFFFFB7F038C --><-- ACK
028A012428FFFF242800000000FFFFFFFB7F038F --><-- ACK
028B012429FFFF242900000000FFFFFFFB7F038E --><-- ACK
028C012430FFFF243000000000FFFFFFFB7F0389 --><-- ACK
028D012431FFFF243100000000FFFFFFFB7F0388 --><-- ACK
028E012432FFFF243200000000FFFFFFFB7F038B --><-- ACK
028F012433FFFF243300000000FFFFFFFB7F038A --><-- ACK
0290012434FFFF243400000000FFFFFFFB7F0395 --><-- ACK
0291012435FFFF243500000000FFFFFFFB7F0394 --><-- ACK
0292012436FFFF243600000000FFFFFFFB7F0397 --><-- ACK
0293012437FFFF243700000000FFFFFFFB7F0396 --><-- ACK
0294012438FFFF243800000000FFFFFFFB7F0391 --><-- ACK
0295012439FFFF243900000000FFFFFFFB7F0390 --><-- ACK
0296012440FFFF244000000000FFFFFFFB7F0393 --><-- ACK
0297012441FFFF244100000000FFFFFFFB7F0392 --><-- ACK
0298012442FFFF244200000000FFFFFFFB7F039D --><-- ACK
0299012443FFFF244300000000FFFFFFFB7F039C --><-- ACK
029A012444FFFF244400000000FFFFFFFB7F039F --><-- ACK
029B012445FFFF244500000000FFFFFFFB7F039E --><-- ACK
029C012446FFFF244600000000FFFFFFFB7F0399 --><-- ACK
029D012447FFFF244700000000FFFFFFFB7F0398 --><-- ACK
029E012448FFFF244800000000FFFFFFFB7F039B --><-- ACK
029F012449FFFF244900000000FFFFFFFB7F039A --><-- ACK
02A0012450FFFF245000000000FFFFFFFB7F03A5 --><-- ACK
02A1012451FFFF245100000000FFFFFFFB7F03A4 --><-- ACK
02A2012452FFFF245200000000FFFFFFFB7F03A7 --><-- ACK
